 #mass            theta           
   0.00000030000   0.01000000000
  #Global X        distance        pnn             pmn             pnm             pmm             
   9.841440E-001   4.848000E-003   1.333910E-009   1.422746E-007   1.422746E-007   3.494010E-005
   9.938880E-001   4.872000E-003   1.333325E-009   1.422123E-007   1.422123E-007   3.492477E-005
   1.003680E+000   4.896000E-003   1.332740E-009   1.421499E-007   1.421499E-007   3.490946E-005
   1.013520E+000   4.920000E-003   1.332156E-009   1.420875E-007   1.420875E-007   3.489415E-005
   1.023408E+000   4.944000E-003   1.331572E-009   1.420252E-007   1.420252E-007   3.487884E-005
   1.033344E+000   4.968000E-003   1.330988E-009   1.419629E-007   1.419629E-007   3.486355E-005
   1.043328E+000   4.992000E-003   1.330404E-009   1.419007E-007   1.419007E-007   3.484826E-005
   1.053360E+000   5.016000E-003   1.329820E-009   1.418384E-007   1.418384E-007   3.483297E-005
   1.063440E+000   5.040000E-003   1.329237E-009   1.417762E-007   1.417762E-007   3.481770E-005
   1.073568E+000   5.064000E-003   1.328654E-009   1.417141E-007   1.417141E-007   3.480243E-005
   1.083744E+000   5.088000E-003   1.328072E-009   1.416519E-007   1.416519E-007   3.478716E-005
   1.093968E+000   5.112000E-003   1.327489E-009   1.415898E-007   1.415898E-007   3.477191E-005
   1.104240E+000   5.136000E-003   1.326907E-009   1.415277E-007   1.415277E-007   3.475666E-005
   1.114560E+000   5.160000E-003   1.326325E-009   1.414656E-007   1.414656E-007   3.474141E-005
   1.124928E+000   5.184000E-003   1.325743E-009   1.414036E-007   1.414036E-007   3.472618E-005
   1.135344E+000   5.208000E-003   1.325162E-009   1.413416E-007   1.413416E-007   3.471095E-005
   1.145808E+000   5.232000E-003   1.324581E-009   1.412796E-007   1.412796E-007   3.469573E-005
   1.156320E+000   5.256000E-003   1.324000E-009   1.412176E-007   1.412176E-007   3.468051E-005
   1.166880E+000   5.280000E-003   1.323419E-009   1.411557E-007   1.411557E-007   3.466530E-005
   1.177488E+000   5.304000E-003   1.322839E-009   1.410938E-007   1.410938E-007   3.465010E-005
   1.188144E+000   5.328000E-003   1.322259E-009   1.410319E-007   1.410319E-007   3.463490E-005
   1.198848E+000   5.352000E-003   1.321679E-009   1.409700E-007   1.409700E-007   3.461971E-005
   1.209600E+000   5.376000E-003   1.321099E-009   1.409082E-007   1.409082E-007   3.460453E-005
   1.220400E+000   5.400000E-003   1.320520E-009   1.408464E-007   1.408464E-007   3.458935E-005
   1.231248E+000   5.424000E-003   1.319941E-009   1.407847E-007   1.407847E-007   3.457418E-005
   1.242144E+000   5.448000E-003   1.319362E-009   1.407229E-007   1.407229E-007   3.455902E-005
   1.253088E+000   5.472000E-003   1.318783E-009   1.406612E-007   1.406612E-007   3.454386E-005
   1.264080E+000   5.496000E-003   1.318205E-009   1.405995E-007   1.405995E-007   3.452871E-005
   1.275120E+000   5.520000E-003   1.317627E-009   1.405378E-007   1.405378E-007   3.451357E-005
   1.286208E+000   5.544000E-003   1.317049E-009   1.404762E-007   1.404762E-007   3.449843E-005
   1.297344E+000   5.568000E-003   1.316471E-009   1.404146E-007   1.404146E-007   3.448330E-005
   1.308528E+000   5.592000E-003   1.315894E-009   1.403530E-007   1.403530E-007   3.446818E-005
   1.319760E+000   5.616000E-003   1.315317E-009   1.402915E-007   1.402915E-007   3.445306E-005
   1.331040E+000   5.640000E-003   1.314740E-009   1.402299E-007   1.402299E-007   3.443795E-005
   1.342368E+000   5.664000E-003   1.314163E-009   1.401684E-007   1.401684E-007   3.442285E-005
   1.353744E+000   5.688000E-003   1.313587E-009   1.401070E-007   1.401070E-007   3.440775E-005
   1.365168E+000   5.712000E-003   1.313011E-009   1.400455E-007   1.400455E-007   3.439266E-005
   1.376640E+000   5.736000E-003   1.312435E-009   1.399841E-007   1.399841E-007   3.437758E-005
   1.388160E+000   5.760000E-003   1.311859E-009   1.399227E-007   1.399227E-007   3.436250E-005
   1.399728E+000   5.784000E-003   1.311284E-009   1.398613E-007   1.398613E-007   3.434743E-005
   1.411344E+000   5.808000E-003   1.310709E-009   1.398000E-007   1.398000E-007   3.433237E-005
   1.423008E+000   5.832000E-003   1.310134E-009   1.397387E-007   1.397387E-007   3.431731E-005
   1.434720E+000   5.856000E-003   1.309559E-009   1.396774E-007   1.396774E-007   3.430226E-005
   1.446480E+000   5.880000E-003   1.308985E-009   1.396162E-007   1.396162E-007   3.428722E-005
   1.458288E+000   5.904000E-003   1.308411E-009   1.395549E-007   1.395549E-007   3.427218E-005
   1.470144E+000   5.928000E-003   1.307837E-009   1.394937E-007   1.394937E-007   3.425715E-005
   1.482048E+000   5.952000E-003   1.307264E-009   1.394325E-007   1.394325E-007   3.424213E-005
   1.494000E+000   5.976000E-003   1.306690E-009   1.393714E-007   1.393714E-007   3.422711E-005
   1.506000E+000   6.000000E-003   1.306117E-009   1.393103E-007   1.393103E-007   3.421210E-005
