 #mass            theta           
   0.00000030000   0.00100000000
  #Global X        distance        pnn             pmn             pnm             pmm             
   2.232624E+001   2.313600E-002   1.450544E-013   1.547294E-010   1.547294E-010   3.800559E-007
   2.237256E+001   2.316000E-002   1.450538E-013   1.547287E-010   1.547287E-010   3.800542E-007
   2.241893E+001   2.318400E-002   1.450531E-013   1.547280E-010   1.547280E-010   3.800525E-007
   2.246534E+001   2.320800E-002   1.450525E-013   1.547274E-010   1.547274E-010   3.800509E-007
   2.251181E+001   2.323200E-002   1.450519E-013   1.547267E-010   1.547267E-010   3.800492E-007
   2.255832E+001   2.325600E-002   1.450512E-013   1.547260E-010   1.547260E-010   3.800475E-007
   2.260488E+001   2.328000E-002   1.450506E-013   1.547253E-010   1.547253E-010   3.800459E-007
   2.265149E+001   2.330400E-002   1.450500E-013   1.547246E-010   1.547246E-010   3.800442E-007
   2.269814E+001   2.332800E-002   1.450493E-013   1.547240E-010   1.547240E-010   3.800425E-007
   2.274485E+001   2.335200E-002   1.450487E-013   1.547233E-010   1.547233E-010   3.800409E-007
   2.279160E+001   2.337600E-002   1.450480E-013   1.547226E-010   1.547226E-010   3.800392E-007
   2.283840E+001   2.340000E-002   1.450474E-013   1.547219E-010   1.547219E-010   3.800375E-007
   2.288525E+001   2.342400E-002   1.450468E-013   1.547212E-010   1.547212E-010   3.800359E-007
   2.293214E+001   2.344800E-002   1.450461E-013   1.547206E-010   1.547206E-010   3.800342E-007
   2.297909E+001   2.347200E-002   1.450455E-013   1.547199E-010   1.547199E-010   3.800325E-007
   2.302608E+001   2.349600E-002   1.450449E-013   1.547192E-010   1.547192E-010   3.800309E-007
   2.307312E+001   2.352000E-002   1.450442E-013   1.547185E-010   1.547185E-010   3.800292E-007
   2.312021E+001   2.354400E-002   1.450436E-013   1.547179E-010   1.547179E-010   3.800275E-007
   2.316734E+001   2.356800E-002   1.450430E-013   1.547172E-010   1.547172E-010   3.800259E-007
   2.321453E+001   2.359200E-002   1.450423E-013   1.547165E-010   1.547165E-010   3.800242E-007
   2.326176E+001   2.361600E-002   1.450417E-013   1.547158E-010   1.547158E-010   3.800225E-007
   2.330904E+001   2.364000E-002   1.450410E-013   1.547151E-010   1.547151E-010   3.800209E-007
   2.335637E+001   2.366400E-002   1.450404E-013   1.547145E-010   1.547145E-010   3.800192E-007
   2.340374E+001   2.368800E-002   1.450398E-013   1.547138E-010   1.547138E-010   3.800175E-007
   2.345117E+001   2.371200E-002   1.450391E-013   1.547131E-010   1.547131E-010   3.800159E-007
   2.349864E+001   2.373600E-002   1.450385E-013   1.547124E-010   1.547124E-010   3.800142E-007
   2.354616E+001   2.376000E-002   1.450379E-013   1.547117E-010   1.547117E-010   3.800125E-007
   2.359373E+001   2.378400E-002   1.450372E-013   1.547111E-010   1.547111E-010   3.800109E-007
   2.364134E+001   2.380800E-002   1.450366E-013   1.547104E-010   1.547104E-010   3.800092E-007
   2.368901E+001   2.383200E-002   1.450360E-013   1.547097E-010   1.547097E-010   3.800075E-007
   2.373672E+001   2.385600E-002   1.450353E-013   1.547090E-010   1.547090E-010   3.800059E-007
   2.378448E+001   2.388000E-002   1.450347E-013   1.547084E-010   1.547084E-010   3.800042E-007
   2.383229E+001   2.390400E-002   1.450341E-013   1.547077E-010   1.547077E-010   3.800025E-007
   2.388014E+001   2.392800E-002   1.450334E-013   1.547070E-010   1.547070E-010   3.800009E-007
   2.392805E+001   2.395200E-002   1.450328E-013   1.547063E-010   1.547063E-010   3.799992E-007
   2.397600E+001   2.397600E-002   1.450321E-013   1.547056E-010   1.547056E-010   3.799975E-007
   2.402400E+001   2.400000E-002   1.450315E-013   1.547050E-010   1.547050E-010   3.799959E-007
   2.402474E+001   3.690000E-004   2.018473E-016   1.676608E-013   1.676608E-013   1.420717E-008
   2.402621E+001   7.380000E-004   2.018438E-016   1.676579E-013   1.676579E-013   1.420693E-008
   2.402843E+001   1.107000E-003   2.018403E-016   1.676551E-013   1.676551E-013   1.420668E-008
   2.403138E+001   1.476000E-003   2.018368E-016   1.676522E-013   1.676522E-013   1.420644E-008
   2.403507E+001   1.845000E-003   2.018334E-016   1.676493E-013   1.676493E-013   1.420620E-008
   2.403950E+001   2.214000E-003   2.018299E-016   1.676464E-013   1.676464E-013   1.420595E-008
   2.404466E+001   2.583000E-003   2.018264E-016   1.676435E-013   1.676435E-013   1.420571E-008
   2.405057E+001   2.952000E-003   2.018229E-016   1.676406E-013   1.676406E-013   1.420546E-008
   2.405721E+001   3.321000E-003   2.018195E-016   1.676377E-013   1.676377E-013   1.420522E-008
   2.406459E+001   3.690000E-003   2.018160E-016   1.676349E-013   1.676349E-013   1.420497E-008
   2.407271E+001   4.059000E-003   2.018125E-016   1.676320E-013   1.676320E-013   1.420473E-008
   2.408156E+001   4.428000E-003   2.018090E-016   1.676291E-013   1.676291E-013   1.420448E-008
   2.409116E+001   4.797000E-003   2.018056E-016   1.676262E-013   1.676262E-013   1.420424E-008
   2.410149E+001   5.166000E-003   2.018021E-016   1.676233E-013   1.676233E-013   1.420400E-008
   2.411256E+001   5.535000E-003   2.017986E-016   1.676204E-013   1.676204E-013   1.420375E-008
   2.412437E+001   5.904000E-003   2.017951E-016   1.676176E-013   1.676176E-013   1.420351E-008
   2.413691E+001   6.273000E-003   2.017917E-016   1.676147E-013   1.676147E-013   1.420326E-008
   2.415020E+001   6.642000E-003   2.017882E-016   1.676118E-013   1.676118E-013   1.420302E-008
   2.416422E+001   7.011000E-003   2.017847E-016   1.676089E-013   1.676089E-013   1.420277E-008
   2.417898E+001   7.380000E-003   2.017813E-016   1.676060E-013   1.676060E-013   1.420253E-008
   2.419448E+001   7.749000E-003   2.017778E-016   1.676031E-013   1.676031E-013   1.420228E-008
   2.421071E+001   8.118000E-003   2.017743E-016   1.676002E-013   1.676002E-013   1.420204E-008
   2.422769E+001   8.487000E-003   2.017708E-016   1.675974E-013   1.675974E-013   1.420180E-008
   2.424540E+001   8.856000E-003   2.017674E-016   1.675945E-013   1.675945E-013   1.420155E-008
   2.426385E+001   9.225000E-003   2.017639E-016   1.675916E-013   1.675916E-013   1.420131E-008
   2.428304E+001   9.594000E-003   2.017604E-016   1.675887E-013   1.675887E-013   1.420106E-008
   2.430296E+001   9.963000E-003   2.017569E-016   1.675858E-013   1.675858E-013   1.420082E-008
   2.432363E+001   1.033200E-002   2.017535E-016   1.675829E-013   1.675829E-013   1.420057E-008
   2.434503E+001   1.070100E-002   2.017500E-016   1.675801E-013   1.675801E-013   1.420033E-008
   2.436717E+001   1.107000E-002   2.017465E-016   1.675772E-013   1.675772E-013   1.420008E-008
   2.439005E+001   1.143900E-002   2.017431E-016   1.675743E-013   1.675743E-013   1.419984E-008
   2.441366E+001   1.180800E-002   2.017396E-016   1.675714E-013   1.675714E-013   1.419960E-008
   2.443802E+001   1.217700E-002   2.017361E-016   1.675685E-013   1.675685E-013   1.419935E-008
   2.446311E+001   1.254600E-002   2.017326E-016   1.675656E-013   1.675656E-013   1.419911E-008
   2.448894E+001   1.291500E-002   2.017292E-016   1.675627E-013   1.675627E-013   1.419886E-008
   2.451551E+001   1.328400E-002   2.017257E-016   1.675599E-013   1.675599E-013   1.419862E-008
   2.454281E+001   1.365300E-002   2.017222E-016   1.675570E-013   1.675570E-013   1.419837E-008
   2.457086E+001   1.402200E-002   2.017188E-016   1.675541E-013   1.675541E-013   1.419813E-008
   2.459964E+001   1.439100E-002   2.017153E-016   1.675512E-013   1.675512E-013   1.419788E-008
   2.462916E+001   1.476000E-002   2.017118E-016   1.675483E-013   1.675483E-013   1.419764E-008
   2.465942E+001   1.512900E-002   2.017083E-016   1.675454E-013   1.675454E-013   1.419740E-008
   2.469041E+001   1.549800E-002   2.017049E-016   1.675426E-013   1.675426E-013   1.419715E-008
   2.472215E+001   1.586700E-002   2.017014E-016   1.675397E-013   1.675397E-013   1.419691E-008
   2.475462E+001   1.623600E-002   2.016979E-016   1.675368E-013   1.675368E-013   1.419666E-008
   2.478783E+001   1.660500E-002   2.016944E-016   1.675339E-013   1.675339E-013   1.419642E-008
   2.482178E+001   1.697400E-002   2.016910E-016   1.675310E-013   1.675310E-013   1.419617E-008
   2.485646E+001   1.734300E-002   2.016875E-016   1.675281E-013   1.675281E-013   1.419593E-008
   2.489189E+001   1.771200E-002   2.016840E-016   1.675253E-013   1.675253E-013   1.419569E-008
   2.492805E+001   1.808100E-002   2.016806E-016   1.675224E-013   1.675224E-013   1.419544E-008
   2.496495E+001   1.845000E-002   2.016771E-016   1.675195E-013   1.675195E-013   1.419520E-008
   2.500259E+001   1.881900E-002   2.016736E-016   1.675166E-013   1.675166E-013   1.419495E-008
   2.504096E+001   1.918800E-002   2.016702E-016   1.675137E-013   1.675137E-013   1.419471E-008
   2.508008E+001   1.955700E-002   2.016667E-016   1.675108E-013   1.675108E-013   1.419446E-008
   2.511993E+001   1.992600E-002   2.016632E-016   1.675080E-013   1.675080E-013   1.419422E-008
   2.516052E+001   2.029500E-002   2.016597E-016   1.675051E-013   1.675051E-013   1.419398E-008
   2.520185E+001   2.066400E-002   2.016563E-016   1.675022E-013   1.675022E-013   1.419373E-008
   2.524391E+001   2.103300E-002   2.016528E-016   1.674993E-013   1.674993E-013   1.419349E-008
   2.528672E+001   2.140200E-002   2.016493E-016   1.674964E-013   1.674964E-013   1.419324E-008
   2.533026E+001   2.177100E-002   2.016459E-016   1.674935E-013   1.674935E-013   1.419300E-008
   2.537454E+001   2.214000E-002   2.016424E-016   1.674907E-013   1.674907E-013   1.419275E-008
   2.541956E+001   2.250900E-002   2.016389E-016   1.674878E-013   1.674878E-013   1.419251E-008
   2.546531E+001   2.287800E-002   2.016354E-016   1.674849E-013   1.674849E-013   1.419227E-008
   2.551181E+001   2.324700E-002   2.016320E-016   1.674820E-013   1.674820E-013   1.419202E-008
   2.555904E+001   2.361600E-002   2.016285E-016   1.674791E-013   1.674791E-013   1.419178E-008
   2.560701E+001   2.398500E-002   2.016250E-016   1.674763E-013   1.674763E-013   1.419153E-008
   2.565572E+001   2.435400E-002   2.016216E-016   1.674734E-013   1.674734E-013   1.419129E-008
   2.570516E+001   2.472300E-002   2.016181E-016   1.674705E-013   1.674705E-013   1.419104E-008
   2.575535E+001   2.509200E-002   2.016146E-016   1.674676E-013   1.674676E-013   1.419080E-008
   2.580627E+001   2.546100E-002   2.016112E-016   1.674647E-013   1.674647E-013   1.419056E-008
   2.585793E+001   2.583000E-002   2.016077E-016   1.674618E-013   1.674618E-013   1.419031E-008
   2.591033E+001   2.619900E-002   2.016042E-016   1.674590E-013   1.674590E-013   1.419007E-008
   2.596346E+001   2.656800E-002   2.016007E-016   1.674561E-013   1.674561E-013   1.418982E-008
   2.601734E+001   2.693700E-002   2.015973E-016   1.674532E-013   1.674532E-013   1.418958E-008
   2.607195E+001   2.730600E-002   2.015938E-016   1.674503E-013   1.674503E-013   1.418933E-008
   2.612730E+001   2.767500E-002   2.015903E-016   1.674474E-013   1.674474E-013   1.418909E-008
   2.618339E+001   2.804400E-002   2.015869E-016   1.674445E-013   1.674445E-013   1.418885E-008
   2.624021E+001   2.841300E-002   2.015834E-016   1.674417E-013   1.674417E-013   1.418860E-008
   2.629778E+001   2.878200E-002   2.015799E-016   1.674388E-013   1.674388E-013   1.418836E-008
   2.635608E+001   2.915100E-002   2.015765E-016   1.674359E-013   1.674359E-013   1.418811E-008
   2.641512E+001   2.952000E-002   2.015730E-016   1.674330E-013   1.674330E-013   1.418787E-008
   2.647490E+001   2.988900E-002   2.015695E-016   1.674301E-013   1.674301E-013   1.418763E-008
   2.653541E+001   3.025800E-002   2.015660E-016   1.674273E-013   1.674273E-013   1.418738E-008
   2.659667E+001   3.062700E-002   2.015626E-016   1.674244E-013   1.674244E-013   1.418714E-008
   2.665866E+001   3.099600E-002   2.015591E-016   1.674215E-013   1.674215E-013   1.418689E-008
   2.672139E+001   3.136500E-002   2.015556E-016   1.674186E-013   1.674186E-013   1.418665E-008
   2.678486E+001   3.173400E-002   2.015522E-016   1.674157E-013   1.674157E-013   1.418640E-008
   2.684906E+001   3.210300E-002   2.015487E-016   1.674128E-013   1.674128E-013   1.418616E-008
   2.691401E+001   3.247200E-002   2.015452E-016   1.674100E-013   1.674100E-013   1.418592E-008
   2.697969E+001   3.284100E-002   2.015418E-016   1.674071E-013   1.674071E-013   1.418567E-008
   2.704611E+001   3.321000E-002   2.015383E-016   1.674042E-013   1.674042E-013   1.418543E-008
   2.711327E+001   3.357900E-002   2.015348E-016   1.674013E-013   1.674013E-013   1.418518E-008
   2.718116E+001   3.394800E-002   2.015314E-016   1.673984E-013   1.673984E-013   1.418494E-008
   2.724980E+001   3.431700E-002   2.015279E-016   1.673956E-013   1.673956E-013   1.418470E-008
   2.731917E+001   3.468600E-002   2.015244E-016   1.673927E-013   1.673927E-013   1.418445E-008
   2.738928E+001   3.505500E-002   2.015210E-016   1.673898E-013   1.673898E-013   1.418421E-008
   2.746013E+001   3.542400E-002   2.015175E-016   1.673869E-013   1.673869E-013   1.418396E-008
   2.753171E+001   3.579300E-002   2.015140E-016   1.673840E-013   1.673840E-013   1.418372E-008
   2.760404E+001   3.616200E-002   2.015105E-016   1.673812E-013   1.673812E-013   1.418347E-008
   2.767710E+001   3.653100E-002   2.015071E-016   1.673783E-013   1.673783E-013   1.418323E-008
   2.775090E+001   3.690000E-002   2.015036E-016   1.673754E-013   1.673754E-013   1.418299E-008
   2.782544E+001   3.726900E-002   2.015001E-016   1.673725E-013   1.673725E-013   1.418274E-008
   2.790071E+001   3.763800E-002   2.014967E-016   1.673696E-013   1.673696E-013   1.418250E-008
   2.797673E+001   3.800700E-002   2.014932E-016   1.673668E-013   1.673668E-013   1.418225E-008
   2.805348E+001   3.837600E-002   2.014897E-016   1.673639E-013   1.673639E-013   1.418201E-008
   2.813097E+001   3.874500E-002   2.014863E-016   1.673610E-013   1.673610E-013   1.418177E-008
   2.820920E+001   3.911400E-002   2.014828E-016   1.673581E-013   1.673581E-013   1.418152E-008
   2.828816E+001   3.948300E-002   2.014793E-016   1.673552E-013   1.673552E-013   1.418128E-008
   2.836787E+001   3.985200E-002   2.014759E-016   1.673523E-013   1.673523E-013   1.418103E-008
   2.844831E+001   4.022100E-002   2.014724E-016   1.673495E-013   1.673495E-013   1.418079E-008
   2.852949E+001   4.059000E-002   2.014689E-016   1.673466E-013   1.673466E-013   1.418055E-008
   2.861141E+001   4.095900E-002   2.014655E-016   1.673437E-013   1.673437E-013   1.418030E-008
   2.869406E+001   4.132800E-002   2.014620E-016   1.673408E-013   1.673408E-013   1.418006E-008
   2.877746E+001   4.169700E-002   2.014585E-016   1.673379E-013   1.673379E-013   1.417981E-008
   2.886159E+001   4.206600E-002   2.014551E-016   1.673351E-013   1.673351E-013   1.417957E-008
   2.894646E+001   4.243500E-002   2.014516E-016   1.673322E-013   1.673322E-013   1.417932E-008
   2.903207E+001   4.280400E-002   2.014481E-016   1.673293E-013   1.673293E-013   1.417908E-008
   2.911841E+001   4.317300E-002   2.014447E-016   1.673264E-013   1.673264E-013   1.417884E-008
   2.920550E+001   4.354200E-002   2.014412E-016   1.673235E-013   1.673235E-013   1.417859E-008
   2.929332E+001   4.391100E-002   2.014377E-016   1.673207E-013   1.673207E-013   1.417835E-008
   2.938188E+001   4.428000E-002   2.014343E-016   1.673178E-013   1.673178E-013   1.417810E-008
   2.947118E+001   4.464900E-002   2.014308E-016   1.673149E-013   1.673149E-013   1.417786E-008
   2.956121E+001   4.501800E-002   2.014273E-016   1.673120E-013   1.673120E-013   1.417762E-008
   2.965199E+001   4.538700E-002   2.014239E-016   1.673091E-013   1.673091E-013   1.417737E-008
   2.974350E+001   4.575600E-002   2.014204E-016   1.673063E-013   1.673063E-013   1.417713E-008
   2.983575E+001   4.612500E-002   2.014169E-016   1.673034E-013   1.673034E-013   1.417688E-008
   2.992874E+001   4.649400E-002   2.014135E-016   1.673005E-013   1.673005E-013   1.417664E-008
   3.002246E+001   4.686300E-002   2.014100E-016   1.672976E-013   1.672976E-013   1.417640E-008
   3.011693E+001   4.723200E-002   2.014065E-016   1.672948E-013   1.672948E-013   1.417615E-008
   3.021213E+001   4.760100E-002   2.014031E-016   1.672919E-013   1.672919E-013   1.417591E-008
   3.030807E+001   4.797000E-002   2.013996E-016   1.672890E-013   1.672890E-013   1.417566E-008
   3.040475E+001   4.833900E-002   2.013961E-016   1.672861E-013   1.672861E-013   1.417542E-008
   3.050216E+001   4.870800E-002   2.013927E-016   1.672832E-013   1.672832E-013   1.417518E-008
   3.060032E+001   4.907700E-002   2.013892E-016   1.672804E-013   1.672804E-013   1.417493E-008
   3.069921E+001   4.944600E-002   2.013857E-016   1.672775E-013   1.672775E-013   1.417469E-008
   3.079884E+001   4.981500E-002   2.013823E-016   1.672746E-013   1.672746E-013   1.417444E-008
   3.089921E+001   5.018400E-002   2.013788E-016   1.672717E-013   1.672717E-013   1.417420E-008
   3.100031E+001   5.055300E-002   2.013753E-016   1.672688E-013   1.672688E-013   1.417396E-008
   3.110216E+001   5.092200E-002   2.013719E-016   1.672660E-013   1.672660E-013   1.417371E-008
   3.120474E+001   5.129100E-002   2.013684E-016   1.672631E-013   1.672631E-013   1.417347E-008
   3.130806E+001   5.166000E-002   2.013649E-016   1.672602E-013   1.672602E-013   1.417323E-008
   3.141212E+001   5.202900E-002   2.013615E-016   1.672573E-013   1.672573E-013   1.417298E-008
   3.151691E+001   5.239800E-002   2.013580E-016   1.672544E-013   1.672544E-013   1.417274E-008
   3.162245E+001   5.276700E-002   2.013545E-016   1.672516E-013   1.672516E-013   1.417249E-008
   3.172872E+001   5.313600E-002   2.013511E-016   1.672487E-013   1.672487E-013   1.417225E-008
   3.183573E+001   5.350500E-002   2.013476E-016   1.672458E-013   1.672458E-013   1.417201E-008
   3.194348E+001   5.387400E-002   2.013441E-016   1.672429E-013   1.672429E-013   1.417176E-008
   3.205196E+001   5.424300E-002   2.013407E-016   1.672401E-013   1.672401E-013   1.417152E-008
   3.216119E+001   5.461200E-002   2.013372E-016   1.672372E-013   1.672372E-013   1.417127E-008
   3.227115E+001   5.498100E-002   2.013337E-016   1.672343E-013   1.672343E-013   1.417103E-008
   3.238185E+001   5.535000E-002   2.013303E-016   1.672314E-013   1.672314E-013   1.417079E-008
   3.249329E+001   5.571900E-002   2.013268E-016   1.672285E-013   1.672285E-013   1.417054E-008
   3.260546E+001   5.608800E-002   2.013233E-016   1.672257E-013   1.672257E-013   1.417030E-008
   3.271838E+001   5.645700E-002   2.013199E-016   1.672228E-013   1.672228E-013   1.417005E-008
   3.283203E+001   5.682600E-002   2.013164E-016   1.672199E-013   1.672199E-013   1.416981E-008
   3.294642E+001   5.719500E-002   2.013130E-016   1.672170E-013   1.672170E-013   1.416957E-008
   3.306155E+001   5.756400E-002   2.013095E-016   1.672141E-013   1.672141E-013   1.416932E-008
   3.317741E+001   5.793300E-002   2.013060E-016   1.672113E-013   1.672113E-013   1.416908E-008
   3.329402E+001   5.830200E-002   2.013026E-016   1.672084E-013   1.672084E-013   1.416883E-008
   3.341136E+001   5.867100E-002   2.012991E-016   1.672055E-013   1.672055E-013   1.416859E-008
   3.352944E+001   5.904000E-002   2.012956E-016   1.672026E-013   1.672026E-013   1.416835E-008
   3.364826E+001   5.940900E-002   2.012922E-016   1.671998E-013   1.671998E-013   1.416810E-008
   3.376781E+001   5.977800E-002   2.012887E-016   1.671969E-013   1.671969E-013   1.416786E-008
   3.388811E+001   6.014700E-002   2.012852E-016   1.671940E-013   1.671940E-013   1.416762E-008
   3.400914E+001   6.051600E-002   2.012818E-016   1.671911E-013   1.671911E-013   1.416737E-008
   3.413091E+001   6.088500E-002   2.012783E-016   1.671882E-013   1.671882E-013   1.416713E-008
   3.425342E+001   6.125400E-002   2.012748E-016   1.671854E-013   1.671854E-013   1.416688E-008
   3.437666E+001   6.162300E-002   2.012714E-016   1.671825E-013   1.671825E-013   1.416664E-008
   3.450065E+001   6.199200E-002   2.012679E-016   1.671796E-013   1.671796E-013   1.416640E-008
   3.462537E+001   6.236100E-002   2.012644E-016   1.671767E-013   1.671767E-013   1.416615E-008
   3.475083E+001   6.273000E-002   2.012610E-016   1.671739E-013   1.671739E-013   1.416591E-008
   3.487703E+001   6.309900E-002   2.012575E-016   1.671710E-013   1.671710E-013   1.416566E-008
   3.500396E+001   6.346800E-002   2.012541E-016   1.671681E-013   1.671681E-013   1.416542E-008
   3.513164E+001   6.383700E-002   2.012506E-016   1.671652E-013   1.671652E-013   1.416518E-008
   3.526005E+001   6.420600E-002   2.012471E-016   1.671624E-013   1.671624E-013   1.416493E-008
   3.538920E+001   6.457500E-002   2.012437E-016   1.671595E-013   1.671595E-013   1.416469E-008
   3.551909E+001   6.494400E-002   2.012402E-016   1.671566E-013   1.671566E-013   1.416445E-008
   3.564971E+001   6.531300E-002   2.012367E-016   1.671537E-013   1.671537E-013   1.416420E-008
   3.578108E+001   6.568200E-002   2.012333E-016   1.671508E-013   1.671508E-013   1.416396E-008
   3.591318E+001   6.605100E-002   2.012298E-016   1.671480E-013   1.671480E-013   1.416371E-008
   3.604602E+001   6.642000E-002   2.012263E-016   1.671451E-013   1.671451E-013   1.416347E-008
   3.617960E+001   6.678900E-002   2.012229E-016   1.671422E-013   1.671422E-013   1.416323E-008
   3.631391E+001   6.715800E-002   2.012194E-016   1.671393E-013   1.671393E-013   1.416298E-008
   3.644897E+001   6.752700E-002   2.012160E-016   1.671365E-013   1.671365E-013   1.416274E-008
   3.658476E+001   6.789600E-002   2.012125E-016   1.671336E-013   1.671336E-013   1.416250E-008
   3.672129E+001   6.826500E-002   2.012090E-016   1.671307E-013   1.671307E-013   1.416225E-008
   3.685856E+001   6.863400E-002   2.012056E-016   1.671278E-013   1.671278E-013   1.416201E-008
   3.699656E+001   6.900300E-002   2.012021E-016   1.671250E-013   1.671250E-013   1.416176E-008
   3.713531E+001   6.937200E-002   2.011986E-016   1.671221E-013   1.671221E-013   1.416152E-008
   3.727479E+001   6.974100E-002   2.011952E-016   1.671192E-013   1.671192E-013   1.416128E-008
   3.741501E+001   7.011000E-002   2.011917E-016   1.671163E-013   1.671163E-013   1.416103E-008
   3.755597E+001   7.047900E-002   2.011883E-016   1.671134E-013   1.671134E-013   1.416079E-008
   3.769766E+001   7.084800E-002   2.011848E-016   1.671106E-013   1.671106E-013   1.416055E-008
   3.784010E+001   7.121700E-002   2.011813E-016   1.671077E-013   1.671077E-013   1.416030E-008
   3.798327E+001   7.158600E-002   2.011779E-016   1.671048E-013   1.671048E-013   1.416006E-008
   3.812718E+001   7.195500E-002   2.011744E-016   1.671019E-013   1.671019E-013   1.415981E-008
   3.827183E+001   7.232400E-002   2.011709E-016   1.670991E-013   1.670991E-013   1.415957E-008
   3.841721E+001   7.269300E-002   2.011675E-016   1.670962E-013   1.670962E-013   1.415933E-008
   3.856334E+001   7.306200E-002   2.011640E-016   1.670933E-013   1.670933E-013   1.415908E-008
   3.871020E+001   7.343100E-002   2.011606E-016   1.670904E-013   1.670904E-013   1.415884E-008
   3.885780E+001   7.380000E-002   2.011571E-016   1.670876E-013   1.670876E-013   1.415860E-008
   3.900614E+001   7.416900E-002   2.011536E-016   1.670847E-013   1.670847E-013   1.415835E-008
   3.915521E+001   7.453800E-002   2.011502E-016   1.670818E-013   1.670818E-013   1.415811E-008
   3.930503E+001   7.490700E-002   2.011467E-016   1.670789E-013   1.670789E-013   1.415787E-008
   3.945558E+001   7.527600E-002   2.011432E-016   1.670761E-013   1.670761E-013   1.415762E-008
   3.960687E+001   7.564500E-002   2.011398E-016   1.670732E-013   1.670732E-013   1.415738E-008
   3.975890E+001   7.601400E-002   2.011363E-016   1.670703E-013   1.670703E-013   1.415713E-008
   3.991166E+001   7.638300E-002   2.011329E-016   1.670674E-013   1.670674E-013   1.415689E-008
   4.006517E+001   7.675200E-002   2.011294E-016   1.670646E-013   1.670646E-013   1.415665E-008
   4.021941E+001   7.712100E-002   2.011259E-016   1.670617E-013   1.670617E-013   1.415640E-008
   4.037439E+001   7.749000E-002   2.011225E-016   1.670588E-013   1.670588E-013   1.415616E-008
   4.053011E+001   7.785900E-002   2.011190E-016   1.670559E-013   1.670559E-013   1.415592E-008
   4.068656E+001   7.822800E-002   2.011155E-016   1.670531E-013   1.670531E-013   1.415567E-008
   4.084376E+001   7.859700E-002   2.011121E-016   1.670502E-013   1.670502E-013   1.415543E-008
   4.100169E+001   7.896600E-002   2.011086E-016   1.670473E-013   1.670473E-013   1.415518E-008
   4.116036E+001   7.933500E-002   2.011052E-016   1.670444E-013   1.670444E-013   1.415494E-008
   4.131977E+001   7.970400E-002   2.011017E-016   1.670416E-013   1.670416E-013   1.415470E-008
   4.147991E+001   8.007300E-002   2.010982E-016   1.670387E-013   1.670387E-013   1.415445E-008
   4.164080E+001   8.044200E-002   2.010948E-016   1.670358E-013   1.670358E-013   1.415421E-008
   4.180242E+001   8.081100E-002   2.010913E-016   1.670329E-013   1.670329E-013   1.415397E-008
   4.196478E+001   8.118000E-002   2.010879E-016   1.670301E-013   1.670301E-013   1.415372E-008
   4.212788E+001   8.154900E-002   2.010844E-016   1.670272E-013   1.670272E-013   1.415348E-008
   4.229171E+001   8.191800E-002   2.010809E-016   1.670243E-013   1.670243E-013   1.415324E-008
   4.245629E+001   8.228700E-002   2.010775E-016   1.670214E-013   1.670214E-013   1.415299E-008
   4.262160E+001   8.265600E-002   2.010740E-016   1.670186E-013   1.670186E-013   1.415275E-008
   4.278765E+001   8.302500E-002   2.010706E-016   1.670157E-013   1.670157E-013   1.415251E-008
   4.295444E+001   8.339400E-002   2.010671E-016   1.670128E-013   1.670128E-013   1.415226E-008
   4.312196E+001   8.376300E-002   2.010636E-016   1.670099E-013   1.670099E-013   1.415202E-008
   4.329023E+001   8.413200E-002   2.010602E-016   1.670071E-013   1.670071E-013   1.415177E-008
   4.345923E+001   8.450100E-002   2.010567E-016   1.670042E-013   1.670042E-013   1.415153E-008
   4.362897E+001   8.487000E-002   2.010533E-016   1.670013E-013   1.670013E-013   1.415129E-008
   4.379945E+001   8.523900E-002   2.010498E-016   1.669984E-013   1.669984E-013   1.415104E-008
   4.397066E+001   8.560800E-002   2.010463E-016   1.669956E-013   1.669956E-013   1.415080E-008
   4.414262E+001   8.597700E-002   2.010429E-016   1.669927E-013   1.669927E-013   1.415056E-008
   4.431531E+001   8.634600E-002   2.010394E-016   1.669898E-013   1.669898E-013   1.415031E-008
   4.448874E+001   8.671500E-002   2.010360E-016   1.669869E-013   1.669869E-013   1.415007E-008
   4.466291E+001   8.708400E-002   2.010325E-016   1.669841E-013   1.669841E-013   1.414983E-008
   4.483781E+001   8.745300E-002   2.010290E-016   1.669812E-013   1.669812E-013   1.414958E-008
   4.501346E+001   8.782200E-002   2.010256E-016   1.669783E-013   1.669783E-013   1.414934E-008
   4.518984E+001   8.819100E-002   2.010221E-016   1.669754E-013   1.669754E-013   1.414910E-008
   4.536696E+001   8.856000E-002   2.010187E-016   1.669726E-013   1.669726E-013   1.414885E-008
   4.554482E+001   8.892900E-002   2.010152E-016   1.669697E-013   1.669697E-013   1.414861E-008
   4.572341E+001   8.929800E-002   2.010117E-016   1.669668E-013   1.669668E-013   1.414836E-008
   4.590275E+001   8.966700E-002   2.010083E-016   1.669639E-013   1.669639E-013   1.414812E-008
   4.608282E+001   9.003600E-002   2.010048E-016   1.669611E-013   1.669611E-013   1.414788E-008
   4.626363E+001   9.040500E-002   2.010014E-016   1.669582E-013   1.669582E-013   1.414763E-008
   4.644518E+001   9.077400E-002   2.009979E-016   1.669553E-013   1.669553E-013   1.414739E-008
   4.662746E+001   9.114300E-002   2.009944E-016   1.669525E-013   1.669525E-013   1.414715E-008
